SessionID,congruency,Misspec
37,congruent,FALSE
37,incongruent,FALSE
37,incongruent,FALSE
37,congruent,FALSE
37,incongruent,FALSE
37,congruent,FALSE
37,incongruent,FALSE
37,incongruent,FALSE
37,congruent,FALSE
37,congruent,FALSE
37,congruent,FALSE
37,incongruent,FALSE
37,congruent,FALSE
37,incongruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,incongruent,TRUE
38,incongruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,incongruent,TRUE
38,incongruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,incongruent,FALSE
38,congruent,TRUE
38,incongruent,FALSE
38,incongruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,incongruent,FALSE
38,incongruent,FALSE
38,congruent,FALSE
38,congruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,congruent,TRUE
39,incongruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,incongruent,TRUE
39,congruent,FALSE
39,congruent,TRUE
39,incongruent,FALSE
39,congruent,TRUE
39,incongruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,incongruent,FALSE
39,congruent,FALSE
39,congruent,FALSE
40,incongruent,FALSE
40,congruent,FALSE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,congruent,TRUE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,congruent,FALSE
40,incongruent,TRUE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,congruent,FALSE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,congruent,FALSE
40,congruent,TRUE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,congruent,FALSE
40,congruent,FALSE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,TRUE
40,incongruent,FALSE
40,congruent,FALSE
40,congruent,FALSE
40,incongruent,FALSE
40,incongruent,FALSE
40,congruent,FALSE
40,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,incongruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,incongruent,FALSE
41,congruent,TRUE
41,incongruent,FALSE
41,congruent,FALSE
41,congruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
41,incongruent,FALSE
41,congruent,FALSE
42,incongruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,congruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,congruent,FALSE
42,incongruent,FALSE
42,incongruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,congruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,congruent,TRUE
42,incongruent,FALSE
42,incongruent,TRUE
42,congruent,TRUE
42,incongruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,congruent,TRUE
42,incongruent,FALSE
42,incongruent,FALSE
42,incongruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,congruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
42,incongruent,TRUE
42,congruent,FALSE
42,congruent,FALSE
42,incongruent,FALSE
42,incongruent,FALSE
42,congruent,FALSE
43,incongruent,TRUE
43,incongruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
43,incongruent,FALSE
43,incongruent,FALSE
43,congruent,FALSE
44,congruent,FALSE
44,incongruent,TRUE
44,incongruent,FALSE
44,congruent,TRUE
44,incongruent,FALSE
44,congruent,FALSE
44,incongruent,TRUE
44,congruent,TRUE
44,incongruent,FALSE
44,congruent,FALSE
44,incongruent,FALSE
44,incongruent,FALSE
44,congruent,FALSE
44,congruent,FALSE
44,incongruent,TRUE
44,congruent,TRUE
44,incongruent,FALSE
44,congruent,TRUE
44,congruent,TRUE
44,incongruent,TRUE
44,incongruent,FALSE
44,congruent,FALSE
44,incongruent,TRUE
44,congruent,FALSE
44,congruent,FALSE
44,congruent,FALSE
44,incongruent,FALSE
44,incongruent,FALSE
44,congruent,FALSE
44,incongruent,TRUE
44,congruent,TRUE
44,congruent,FALSE
44,incongruent,FALSE
44,incongruent,FALSE
44,incongruent,FALSE
44,congruent,FALSE
44,congruent,TRUE
45,incongruent,FALSE
45,congruent,TRUE
45,congruent,FALSE
45,incongruent,TRUE
45,congruent,FALSE
45,congruent,TRUE
45,incongruent,FALSE
45,incongruent,TRUE
45,congruent,FALSE
45,incongruent,FALSE
45,congruent,FALSE
45,incongruent,FALSE
45,incongruent,FALSE
45,congruent,FALSE
45,congruent,TRUE
45,incongruent,FALSE
45,congruent,FALSE
45,incongruent,FALSE
45,congruent,FALSE
45,incongruent,TRUE
45,congruent,FALSE
45,incongruent,FALSE
45,incongruent,FALSE
45,congruent,TRUE
45,congruent,TRUE
45,incongruent,TRUE
45,incongruent,FALSE
45,incongruent,FALSE
45,congruent,FALSE
45,incongruent,FALSE
45,congruent,FALSE
45,congruent,FALSE
45,congruent,FALSE
45,incongruent,FALSE
45,incongruent,FALSE
45,incongruent,FALSE
45,congruent,FALSE
45,incongruent,FALSE
46,incongruent,TRUE
46,congruent,FALSE
46,congruent,TRUE
46,congruent,FALSE
46,congruent,TRUE
46,incongruent,FALSE
46,congruent,TRUE
46,congruent,FALSE
46,incongruent,FALSE
46,congruent,FALSE
46,congruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,congruent,FALSE
46,congruent,FALSE
46,congruent,FALSE
46,incongruent,TRUE
46,congruent,TRUE
46,congruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,congruent,FALSE
46,congruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,congruent,FALSE
46,congruent,FALSE
46,incongruent,FALSE
46,incongruent,FALSE
46,congruent,FALSE
46,congruent,FALSE
47,congruent,TRUE
47,congruent,TRUE
47,incongruent,TRUE
47,incongruent,FALSE
47,congruent,TRUE
47,incongruent,FALSE
47,incongruent,FALSE
47,congruent,FALSE
47,congruent,TRUE
47,incongruent,FALSE
47,incongruent,FALSE
47,congruent,FALSE
47,incongruent,FALSE
47,congruent,TRUE
47,incongruent,TRUE
47,incongruent,FALSE
47,congruent,TRUE
47,congruent,FALSE
47,incongruent,FALSE
47,incongruent,TRUE
47,congruent,FALSE
47,congruent,FALSE
47,incongruent,TRUE
47,incongruent,FALSE
47,congruent,FALSE
47,congruent,FALSE
47,congruent,TRUE
47,incongruent,FALSE
47,congruent,FALSE
47,incongruent,FALSE
47,congruent,FALSE
47,congruent,FALSE
47,incongruent,FALSE
47,incongruent,FALSE
47,incongruent,FALSE
47,congruent,FALSE
47,incongruent,FALSE
47,congruent,TRUE
